date,hour_ending,interval_start_local,interval_end_local,is_extra_dst_hour,location_id,location_name,location_type,lmp,energy_component,congestion_component,marginal_loss_component
2025-01-08,06,2025-01-08 05:00:00,2025-01-08 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,113.42,111.84,0.0,1.58
2025-01-08,07,2025-01-08 06:00:00,2025-01-08 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,125.47,123.34,0.0,2.13
2025-01-08,08,2025-01-08 07:00:00,2025-01-08 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,157.21,153.95,0.0,3.26
2025-01-08,09,2025-01-08 08:00:00,2025-01-08 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,113.44,111.1,0.05,2.29
2025-01-08,10,2025-01-08 09:00:00,2025-01-08 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.62,44.78,0.03,0.81
2025-01-08,11,2025-01-08 10:00:00,2025-01-08 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,23.04,22.71,0.0,0.33
2025-01-08,12,2025-01-08 11:00:00,2025-01-08 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.03,38.54,0.04,0.45
2025-01-08,13,2025-01-08 12:00:00,2025-01-08 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,61.06,60.42,0.0,0.64
2025-01-08,14,2025-01-08 13:00:00,2025-01-08 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,74.81,73.89,0.0,0.92
2025-01-08,15,2025-01-08 14:00:00,2025-01-08 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,102.29,100.71,0.0,1.58
2025-01-08,16,2025-01-08 15:00:00,2025-01-08 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,116.42,114.3,0.0,2.12
2025-01-08,17,2025-01-08 16:00:00,2025-01-08 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,117.31,115.13,0.0,2.18
2025-01-08,18,2025-01-08 17:00:00,2025-01-08 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,133.66,131.09,0.0,2.57
2025-01-08,19,2025-01-08 18:00:00,2025-01-08 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,143.24,140.27,0.29,2.68
2025-01-08,20,2025-01-08 19:00:00,2025-01-08 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,135.49,132.94,0.04,2.51
2025-01-08,21,2025-01-08 20:00:00,2025-01-08 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,145.3,142.74,0.0,2.56
2025-01-08,22,2025-01-08 21:00:00,2025-01-08 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,138.65,136.15,0.0,2.5
2025-01-08,23,2025-01-08 22:00:00,2025-01-08 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,127.7,125.43,0.0,2.27
2025-01-08,24,2025-01-08 23:00:00,2025-01-09 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,110.3,108.47,0.0,1.83
2025-01-09,01,2025-01-09 00:00:00,2025-01-09 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,119.86,118.24,0.0,1.62
2025-01-09,02,2025-01-09 01:00:00,2025-01-09 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,104.8,103.32,0.0,1.48
2025-01-09,03,2025-01-09 02:00:00,2025-01-09 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,91.87,90.67,0.0,1.2
2025-01-09,04,2025-01-09 03:00:00,2025-01-09 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,91.25,90.11,0.0,1.14
2025-01-09,05,2025-01-09 04:00:00,2025-01-09 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,90.84,89.61,0.0,1.23
2025-01-09,06,2025-01-09 05:00:00,2025-01-09 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,107.07,105.46,0.0,1.61
2025-01-09,07,2025-01-09 06:00:00,2025-01-09 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,117.69,115.81,0.0,1.88
2025-01-09,08,2025-01-09 07:00:00,2025-01-09 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,185.9,182.72,0.0,3.18
2025-01-09,09,2025-01-09 08:00:00,2025-01-09 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,119.08,116.89,0.0,2.19
2025-01-09,10,2025-01-09 09:00:00,2025-01-09 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,129.71,127.41,0.0,2.3
2025-01-09,11,2025-01-09 10:00:00,2025-01-09 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,121.46,119.4,0.0,2.06
2025-01-09,12,2025-01-09 11:00:00,2025-01-09 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,117.49,115.55,0.0,1.94
2025-01-09,13,2025-01-09 12:00:00,2025-01-09 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,105.62,103.91,0.0,1.71
2025-01-09,14,2025-01-09 13:00:00,2025-01-09 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,108.47,106.62,0.0,1.85
2025-01-09,15,2025-01-09 14:00:00,2025-01-09 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,110.41,108.51,0.0,1.9
2025-01-09,16,2025-01-09 15:00:00,2025-01-09 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,128.22,125.71,0.0,2.51
2025-01-09,17,2025-01-09 16:00:00,2025-01-09 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,124.63,122.22,0.0,2.41
2025-01-09,18,2025-01-09 17:00:00,2025-01-09 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,137.25,134.45,0.0,2.8
2025-01-09,19,2025-01-09 18:00:00,2025-01-09 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,148.13,145.16,0.0,2.97
2025-01-09,20,2025-01-09 19:00:00,2025-01-09 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,147.64,144.84,0.0,2.8
2025-01-09,21,2025-01-09 20:00:00,2025-01-09 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,169.31,166.43,0.0,2.88
2025-01-09,22,2025-01-09 21:00:00,2025-01-09 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,143.68,141.22,0.0,2.46
2025-01-09,23,2025-01-09 22:00:00,2025-01-09 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,99.47,97.78,0.0,1.69
2025-01-09,24,2025-01-09 23:00:00,2025-01-10 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,106.07,104.5,0.0,1.57
2025-01-10,01,2025-01-10 00:00:00,2025-01-10 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,111.08,109.82,0.0,1.26
2025-01-10,02,2025-01-10 01:00:00,2025-01-10 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,94.56,93.5,0.0,1.06
2025-01-10,03,2025-01-10 02:00:00,2025-01-10 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,101.23,100.16,0.0,1.07
2025-01-10,04,2025-01-10 03:00:00,2025-01-10 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,99.28,98.32,0.01,0.95
2025-01-10,05,2025-01-10 04:00:00,2025-01-10 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,116.02,114.81,0.0,1.21
2025-01-10,06,2025-01-10 05:00:00,2025-01-10 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,149.28,147.39,0.0,1.89
2025-01-10,07,2025-01-10 06:00:00,2025-01-10 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,160.68,158.16,0.0,2.52
2025-01-10,08,2025-01-10 07:00:00,2025-01-10 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,197.44,193.92,0.07,3.45
2025-01-10,09,2025-01-10 08:00:00,2025-01-10 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,181.46,178.59,0.04,2.83
2025-01-10,10,2025-01-10 09:00:00,2025-01-10 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,100.7,99.4,0.0,1.3
2025-01-10,11,2025-01-10 10:00:00,2025-01-10 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,77.64,76.82,0.01,0.81
2025-01-10,12,2025-01-10 11:00:00,2025-01-10 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.14,43.78,0.0,0.36
2025-01-10,13,2025-01-10 12:00:00,2025-01-10 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,15.8,15.66,0.01,0.13
2025-01-10,14,2025-01-10 13:00:00,2025-01-10 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,71.0,70.4,0.0,0.6
2025-01-10,15,2025-01-10 14:00:00,2025-01-10 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,75.74,74.94,0.0,0.8
2025-01-10,16,2025-01-10 15:00:00,2025-01-10 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,116.41,114.83,0.0,1.58
2025-01-10,17,2025-01-10 16:00:00,2025-01-10 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,176.91,173.93,0.0,2.98
2025-01-10,18,2025-01-10 17:00:00,2025-01-10 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,205.92,202.08,0.0,3.84
2025-01-10,19,2025-01-10 18:00:00,2025-01-10 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,183.02,179.83,0.0,3.19
2025-01-10,20,2025-01-10 19:00:00,2025-01-10 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,170.77,168.26,0.0,2.51
2025-01-10,21,2025-01-10 20:00:00,2025-01-10 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,137.78,135.98,0.0,1.8
2025-01-10,22,2025-01-10 21:00:00,2025-01-10 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,168.0,165.93,0.0,2.07
2025-01-10,23,2025-01-10 22:00:00,2025-01-10 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,143.08,141.4,0.0,1.68
2025-01-10,24,2025-01-10 23:00:00,2025-01-11 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,113.57,112.3,0.0,1.27
2025-01-11,01,2025-01-11 00:00:00,2025-01-11 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,85.37,84.52,0.0,0.85
2025-01-11,02,2025-01-11 01:00:00,2025-01-11 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,105.68,104.74,0.0,0.94
2025-01-11,03,2025-01-11 02:00:00,2025-01-11 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,88.81,88.12,0.0,0.69
2025-01-11,04,2025-01-11 03:00:00,2025-01-11 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,95.1,94.44,0.0,0.66
2025-01-11,05,2025-01-11 04:00:00,2025-01-11 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,97.72,97.08,0.0,0.64
2025-01-11,06,2025-01-11 05:00:00,2025-01-11 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,87.65,87.04,0.0,0.61
2025-01-11,07,2025-01-11 06:00:00,2025-01-11 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,119.31,118.42,0.0,0.89
2025-01-11,08,2025-01-11 07:00:00,2025-01-11 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,94.05,92.92,0.0,1.13
2025-01-11,09,2025-01-11 08:00:00,2025-01-11 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,132.45,130.87,0.0,1.58
2025-01-11,10,2025-01-11 09:00:00,2025-01-11 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,148.21,146.34,0.0,1.87
2025-01-11,11,2025-01-11 10:00:00,2025-01-11 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,167.83,165.43,0.0,2.4
2025-01-11,12,2025-01-11 11:00:00,2025-01-11 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,190.71,187.76,0.0,2.95
2025-01-11,13,2025-01-11 12:00:00,2025-01-11 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,151.03,148.71,0.0,2.32
2025-01-11,14,2025-01-11 13:00:00,2025-01-11 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,125.24,123.23,0.0,2.01
2025-01-11,15,2025-01-11 14:00:00,2025-01-11 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,123.11,121.13,0.0,1.98
2025-01-11,16,2025-01-11 15:00:00,2025-01-11 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,160.61,157.8,0.0,2.81
2025-01-11,17,2025-01-11 16:00:00,2025-01-11 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,118.85,116.79,0.0,2.06
2025-01-11,18,2025-01-11 17:00:00,2025-01-11 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,149.11,146.6,0.0,2.51
2025-01-11,19,2025-01-11 18:00:00,2025-01-11 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,149.38,146.96,0.0,2.42
2025-01-11,20,2025-01-11 19:00:00,2025-01-11 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,116.68,114.98,0.0,1.7
2025-01-11,21,2025-01-11 20:00:00,2025-01-11 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,80.06,78.95,0.0,1.11
2025-01-11,22,2025-01-11 21:00:00,2025-01-11 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,92.46,91.18,0.0,1.28
2025-01-11,23,2025-01-11 22:00:00,2025-01-11 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,94.77,93.52,0.0,1.25
2025-01-11,24,2025-01-11 23:00:00,2025-01-12 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,89.97,88.83,0.0,1.14
2025-01-12,01,2025-01-12 00:00:00,2025-01-12 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,104.27,102.94,0.0,1.33
2025-01-12,02,2025-01-12 01:00:00,2025-01-12 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,95.86,94.59,0.0,1.27
2025-01-12,03,2025-01-12 02:00:00,2025-01-12 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,99.24,98.05,0.0,1.19
2025-01-12,04,2025-01-12 03:00:00,2025-01-12 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,129.9,128.25,0.0,1.65
2025-01-12,05,2025-01-12 04:00:00,2025-01-12 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,108.09,106.76,0.0,1.33
2025-01-12,06,2025-01-12 05:00:00,2025-01-12 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,128.8,127.14,0.0,1.66
2025-01-12,07,2025-01-12 06:00:00,2025-01-12 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,144.63,142.37,0.0,2.26
2025-01-12,08,2025-01-12 07:00:00,2025-01-12 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,97.12,95.71,0.0,1.41
2025-01-12,09,2025-01-12 08:00:00,2025-01-12 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,154.09,151.83,0.0,2.26
2025-01-12,10,2025-01-12 09:00:00,2025-01-12 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,191.78,188.82,0.0,2.96
2025-01-12,11,2025-01-12 10:00:00,2025-01-12 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,182.21,179.28,0.0,2.93
2025-01-12,12,2025-01-12 11:00:00,2025-01-12 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,103.9,102.14,0.0,1.76
2025-01-12,13,2025-01-12 12:00:00,2025-01-12 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,95.99,94.41,0.0,1.58
2025-01-12,14,2025-01-12 13:00:00,2025-01-12 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,93.68,92.17,0.0,1.51
2025-01-12,15,2025-01-12 14:00:00,2025-01-12 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,100.05,98.46,0.0,1.59
2025-01-12,16,2025-01-12 15:00:00,2025-01-12 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,108.08,106.61,0.0,1.47
2025-01-12,17,2025-01-12 16:00:00,2025-01-12 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,130.86,129.1,0.0,1.76
2025-01-12,18,2025-01-12 17:00:00,2025-01-12 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,166.84,164.32,0.0,2.52
2025-01-12,19,2025-01-12 18:00:00,2025-01-12 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,142.17,139.84,0.0,2.33
2025-01-12,20,2025-01-12 19:00:00,2025-01-12 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,135.39,133.29,0.0,2.1
2025-01-12,21,2025-01-12 20:00:00,2025-01-12 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,109.76,108.13,0.0,1.63
2025-01-12,22,2025-01-12 21:00:00,2025-01-12 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,105.13,103.61,0.0,1.52
2025-01-12,23,2025-01-12 22:00:00,2025-01-12 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,100.36,98.88,0.0,1.48
2025-01-12,24,2025-01-12 23:00:00,2025-01-13 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,104.55,103.18,0.0,1.37
2025-01-13,01,2025-01-13 00:00:00,2025-01-13 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,80.12,79.36,0.0,0.76
2025-01-13,02,2025-01-13 01:00:00,2025-01-13 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,86.76,85.93,0.0,0.83
2025-01-13,03,2025-01-13 02:00:00,2025-01-13 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,88.72,87.89,0.0,0.83
2025-01-13,04,2025-01-13 03:00:00,2025-01-13 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,86.31,85.51,0.0,0.8
2025-01-13,05,2025-01-13 04:00:00,2025-01-13 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,87.16,86.34,0.0,0.82
2025-01-13,06,2025-01-13 05:00:00,2025-01-13 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,87.51,86.62,0.0,0.89
2025-01-13,07,2025-01-13 06:00:00,2025-01-13 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,87.91,86.86,0.0,1.05
2025-01-13,08,2025-01-13 07:00:00,2025-01-13 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,161.26,159.0,0.0,2.26
2025-01-13,09,2025-01-13 08:00:00,2025-01-13 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,106.18,104.62,0.0,1.56
2025-01-13,10,2025-01-13 09:00:00,2025-01-13 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,80.15,79.18,0.0,0.97
2025-01-13,11,2025-01-13 10:00:00,2025-01-13 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,91.45,90.41,0.0,1.04
2025-01-13,12,2025-01-13 11:00:00,2025-01-13 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,122.04,120.53,0.0,1.51
2025-01-13,13,2025-01-13 12:00:00,2025-01-13 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,102.11,100.71,0.0,1.4
2025-01-13,14,2025-01-13 13:00:00,2025-01-13 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,124.22,122.22,0.0,2.0
2025-01-13,15,2025-01-13 14:00:00,2025-01-13 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,138.12,135.9,0.0,2.22
2025-01-13,16,2025-01-13 15:00:00,2025-01-13 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,170.34,167.58,0.0,2.76
2025-01-13,17,2025-01-13 16:00:00,2025-01-13 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,146.19,143.84,0.0,2.35
2025-01-13,18,2025-01-13 17:00:00,2025-01-13 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,187.81,184.72,0.0,3.09
2025-01-13,19,2025-01-13 18:00:00,2025-01-13 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,179.83,176.85,0.0,2.98
2025-01-13,20,2025-01-13 19:00:00,2025-01-13 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,129.32,127.24,0.0,2.08
2025-01-13,21,2025-01-13 20:00:00,2025-01-13 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,144.12,141.82,0.0,2.3
2025-01-13,22,2025-01-13 21:00:00,2025-01-13 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,102.33,100.7,0.0,1.63
2025-01-13,23,2025-01-13 22:00:00,2025-01-13 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,80.18,78.85,0.0,1.33
2025-01-13,24,2025-01-13 23:00:00,2025-01-14 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,79.93,78.72,0.0,1.21
2025-01-14,01,2025-01-14 00:00:00,2025-01-14 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,85.76,84.67,0.0,1.09
2025-01-14,02,2025-01-14 01:00:00,2025-01-14 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,89.86,88.75,0.0,1.11
2025-01-14,03,2025-01-14 02:00:00,2025-01-14 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,84.77,83.69,0.0,1.08
2025-01-14,04,2025-01-14 03:00:00,2025-01-14 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,91.65,90.5,0.0,1.15
2025-01-14,05,2025-01-14 04:00:00,2025-01-14 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,102.81,101.48,0.0,1.33
2025-01-14,06,2025-01-14 05:00:00,2025-01-14 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,101.4,99.94,0.0,1.46
2025-01-14,07,2025-01-14 06:00:00,2025-01-14 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,127.34,125.1,0.0,2.24
2025-01-14,08,2025-01-14 07:00:00,2025-01-14 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,120.0,117.63,0.0,2.37
2025-01-14,09,2025-01-14 08:00:00,2025-01-14 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,88.05,86.24,0.0,1.81
2025-01-14,10,2025-01-14 09:00:00,2025-01-14 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,68.68,67.41,0.0,1.27
2025-01-14,11,2025-01-14 10:00:00,2025-01-14 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,75.96,74.7,0.0,1.26
2025-01-14,12,2025-01-14 11:00:00,2025-01-14 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,76.65,75.52,0.0,1.13
2025-01-14,13,2025-01-14 12:00:00,2025-01-14 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,56.39,55.6,0.0,0.79
2025-01-14,14,2025-01-14 13:00:00,2025-01-14 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,69.99,68.92,0.0,1.07
2025-01-14,15,2025-01-14 14:00:00,2025-01-14 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,92.66,91.01,0.0,1.65
2025-01-14,16,2025-01-14 15:00:00,2025-01-14 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,125.7,122.97,0.0,2.73
2025-01-14,17,2025-01-14 16:00:00,2025-01-14 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,210.48,205.67,0.0,4.81
2025-01-14,18,2025-01-14 17:00:00,2025-01-14 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,266.08,259.61,0.0,6.47
2025-01-14,19,2025-01-14 18:00:00,2025-01-14 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,237.96,232.31,0.0,5.65
2025-01-14,20,2025-01-14 19:00:00,2025-01-14 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,219.21,214.22,0.0,4.99
2025-01-14,21,2025-01-14 20:00:00,2025-01-14 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,215.04,210.41,0.0,4.63
2025-01-14,22,2025-01-14 21:00:00,2025-01-14 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,192.93,189.01,0.0,3.92
2025-01-14,23,2025-01-14 22:00:00,2025-01-14 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,190.68,187.01,0.0,3.67
2025-01-14,24,2025-01-14 23:00:00,2025-01-15 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,149.73,147.11,0.0,2.62
2025-01-15,01,2025-01-15 00:00:00,2025-01-15 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,146.41,144.08,0.0,2.33
2025-01-15,02,2025-01-15 01:00:00,2025-01-15 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,157.64,155.29,0.0,2.35
2025-01-15,03,2025-01-15 02:00:00,2025-01-15 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,180.49,177.78,0.0,2.71
2025-01-15,04,2025-01-15 03:00:00,2025-01-15 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,180.68,177.91,0.0,2.77
2025-01-15,05,2025-01-15 04:00:00,2025-01-15 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,217.15,213.82,0.0,3.33
2025-01-15,06,2025-01-15 05:00:00,2025-01-15 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,200.48,196.97,0.0,3.51
2025-01-15,07,2025-01-15 06:00:00,2025-01-15 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,219.33,215.47,0.0,3.86
2025-01-15,08,2025-01-15 07:00:00,2025-01-15 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,275.21,270.18,0.0,5.03
2025-01-15,09,2025-01-15 08:00:00,2025-01-15 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,211.46,207.46,0.0,4.0
2025-01-15,10,2025-01-15 09:00:00,2025-01-15 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,108.47,106.67,0.0,1.8
2025-01-15,11,2025-01-15 10:00:00,2025-01-15 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,109.87,108.29,0.0,1.58
